Nome	Categoria	Programa	Posicao	Tipo
MANOEL ANTONIO LOPES RODRIGUES ALVES	Docente	33002045014P7	2	TRABALHO EM ANAIS
LUCAS EDSON DE CHICO	Discente - Bacharelado	33002045014P7	1	TRABALHO EM ANAIS
ANJA PRATSCHKE	Docente	33002045014P7	2	TRABALHO EM ANAIS
FERNANDO BIRELLO DE LIMA	Discente - Doutorado	33002045014P7	1	TRABALHO EM ANAIS
MARCIO MINTO FABRICIO	Docente	33002045014P7	2	TRABALHO EM ANAIS
ANJA PRATSCHKE	Docente	33002045014P7	3	TRABALHO EM ANAIS
ANA CAROLINA HIDALGO ARAUJO	Discente - Mestrado	33002045014P7	1	TRABALHO EM ANAIS
KELEN ALMEIDA DORNELLES	Docente	33002045014P7	2	TRABALHO EM ANAIS
MARINA URIZZI	Discente - Mestrado	33002045014P7	1	TRABALHO EM ANAIS
MARCEL FANTIN	Docente	33002045014P7	1	TRABALHO EM ANAIS
JULIO CESAR PEDRASSOLI	Participante Externo	33002045014P7	2	TRABALHO EM ANAIS
MANOEL ANTONIO LOPES RODRIGUES ALVES	Docente	33002045014P7	3	TRABALHO EM ANAIS
MAIRA CRISTO DAITX	Discente - Doutorado	33002045014P7	4	TRABALHO EM ANAIS
MILENA CRISTINA SARTORI	Discente - Mestrado	33002045014P7	5	TRABALHO EM ANAIS
LUIANA CAROLINA CARDOZO	Participante Externo	33002045014P7	6	TRABALHO EM ANAIS
RHUARA MALACHIAS FERREIRA	Participante Externo	33002045014P7	7	TRABALHO EM ANAIS
RENAN SANTOS GOMEZ	Discente - Mestrado	33002045014P7	8	TRABALHO EM ANAIS
MARIANA GAZETTA TORTURA	Discente - Mestrado	33002045014P7	1	TRABALHO EM ANAIS
JOAO MARCOS DE ALMEIDA LOPES	Docente	33002045014P7	2	TRABALHO EM ANAIS
MARIELI AZOIA LUKIANTCHUKI	Egresso - null	33002045014P7	1	TRABALHO EM ANAIS
ROSANA MARIA CARAM FRANIECK	Docente	33002045014P7	2	TRABALHO EM ANAIS
FERNANDO VITOR MARQUES DA SILVA	Participante Externo	33002045014P7	3	TRABALHO EM ANAIS
ALESSANDRA RODRIGUES PRATA SHIMOMURA	Participante Externo	33002045014P7	4	TRABALHO EM ANAIS
Andréia Pereira Severino	Sem Categoria	33002045014P7	1	TRABALHO EM ANAIS
JANE ELIZA DE ALMEIDA LACOMBE	Egresso - null	33002045014P7	2	TRABALHO EM ANAIS
Juliana de Oliveira Martins	Sem Categoria	33002045014P7	3	TRABALHO EM ANAIS
VALMIR ORTEGA	Discente - Doutorado	33002045014P7	1	TRABALHO EM ANAIS
RITA DE CASSIA PEREIRA SARAMAGO	Discente - Doutorado	33002045014P7	1	TRABALHO EM ANAIS
JOAO MARCOS DE ALMEIDA LOPES	Docente	33002045014P7	2	TRABALHO EM ANAIS
CAIO OLIVEIRA E MARINHO	Discente - Mestrado	33002045014P7	1	TRABALHO EM ANAIS
CIBELE SALIBA RIZEK	Docente	33002045014P7	2	TRABALHO EM ANAIS
JOUBERT JOSE LANCHA	Docente	33002045014P7	1	TRABALHO EM ANAIS
PAULO CESAR CASTRAL	Docente	33002045014P7	2	TRABALHO EM ANAIS
SIMONE HELENA TANOUE VIZIOLI	Docente	33002045014P7	3	TRABALHO EM ANAIS
GABRIELA FARSONI VILLA	Egresso - null	33002045014P7	4	TRABALHO EM ANAIS
LIVIA PAULA ZANELLI DE MORAIS	Egresso - null	33002045014P7	1	TRABALHO EM ANAIS
ELISA ROBERTA ZANON	Discente - Doutorado	33002045014P7	1	TRABALHO EM ANAIS
BEATRIZ CAMPOS FIALHO	Discente - Doutorado	33002045014P7	1	TRABALHO EM ANAIS
RICARDO CODINHOTO	Participante Externo	33002045014P7	2	TRABALHO EM ANAIS
MARCIO MINTO FABRICIO	Docente	33002045014P7	3	TRABALHO EM ANAIS
MARIA ANGELA PEREIRA DE CASTRO E SILVA BORTOLUCCI	Docente	33002045014P7	1	TRABALHO EM ANAIS
BEATRIZ CAMPOS FIALHO	Discente - Doutorado	33002045014P7	1	TRABALHO EM ANAIS
MARCIO MINTO FABRICIO	Docente	33002045014P7	2	TRABALHO EM ANAIS
MANOEL ANTONIO LOPES RODRIGUES ALVES	Docente	33002045014P7	1	TRABALHO EM ANAIS
MARINA FAGUNDES E SOUZA	Discente - Bacharelado	33002045014P7	1	TRABALHO EM ANAIS
TOMAS ANTONIO MOREIRA	Docente	33002045014P7	2	TRABALHO EM ANAIS
MARINA PRADO DE CARLO	Discente - Bacharelado	33002045014P7	1	TRABALHO EM ANAIS
TOMAS ANTONIO MOREIRA	Docente	33002045014P7	2	TRABALHO EM ANAIS
ANA CAROLINA VALENTE RIBEIRO	Discente - Mestrado	33002045014P7	1	TRABALHO EM ANAIS
MARIA ANGELA PEREIRA DE CASTRO E SILVA BORTOLUCCI	Docente	33002045014P7	2	TRABALHO EM ANAIS
BRUNO DOS SANTOS ANDRADE	Discente - Bacharelado	33024014020P7	1	TRABALHO EM ANAIS
NATHALIA DA MATA MAZZONETTO PINTO	Discente - Mestrado	33024014020P7	2	TRABALHO EM ANAIS
BEATRIZ EMI UEDA	Discente - Bacharelado	33024014020P7	1	TRABALHO EM ANAIS
CELIA REGINA MORETTI MEIRELLES	Docente	33024014020P7	2	TRABALHO EM ANAIS
SANDRA MEDINA BENINI	Egresso - null	33024014020P7	1	TRABALHO EM ANAIS
JEANE APARECIDA ROMBI DE GODOY ROSIN	Egresso - null	33024014020P7	2	TRABALHO EM ANAIS
RAFAEL ANTONIO CUNHA PERRONE	Docente	33024014020P7	1	TRABALHO EM ANAIS
LAIDE INES SONDA	Discente - Mestrado	33024014020P7	1	TRABALHO EM ANAIS
ANDRE ARAUJO ALMEIDA	Egresso - null	33024014020P7	1	TRABALHO EM ANAIS
CARLA CAMILA GIRAO ALBUQUERQUE	Egresso - null	33024014020P7	1	TRABALHO EM ANAIS
GASTAO SANTOS SALES	Discente - Doutorado	33024014020P7	1	TRABALHO EM ANAIS
FLAVIA RIBEIRO BOTECHIA	Egresso - null	33024014020P7	1	TRABALHO EM ANAIS
FLAVIA RIBEIRO BOTECHIA	Egresso - null	33024014020P7	1	TRABALHO EM ANAIS
RICARDO CARVALHO LIMA RAMOS	Discente - Doutorado	33024014020P7	1	TRABALHO EM ANAIS
LAURA CARDONE	Discente - Bacharelado	33024014020P7	2	TRABALHO EM ANAIS
ERIKA CICONELLI DE FIGUEIREDO RISSO	Egresso - null	33024014020P7	1	TRABALHO EM ANAIS
RENAN CID VARELA LEITE	Participante Externo	33024014020P7	1	TRABALHO EM ANAIS
SAMUEL BERTRAND MELO NAZARETH	Discente - Mestrado	33024014020P7	2	TRABALHO EM ANAIS
RENAN CID VARELA LEITE	Participante Externo	33024014020P7	1	TRABALHO EM ANAIS
SAMUEL BERTRAND MELO NAZARETH	Discente - Mestrado	33024014020P7	2	TRABALHO EM ANAIS
LARA CITO LOPES	Discente - Doutorado	33024014020P7	1	TRABALHO EM ANAIS
GILDA COLLET BRUNA	Docente	33024014020P7	2	TRABALHO EM ANAIS
CARLA CAMILA GIRAO ALBUQUERQUE	Egresso - null	33024014020P7	1	TRABALHO EM ANAIS
HERALDO FERREIRA BORGES	Egresso - null	33024014020P7	1	TRABALHO EM ANAIS
RICARDO CARVALHO LIMA RAMOS	Discente - Doutorado	33024014020P7	1	TRABALHO EM ANAIS
GLAUCO CORREA PORTO TONON	Discente - Mestrado	33024014020P7	1	TRABALHO EM ANAIS
RICARDO CARVALHO LIMA RAMOS	Discente - Doutorado	33024014020P7	1	TRABALHO EM ANAIS
JAQUELINE DE ARAUJO RODOLFO	Discente - Mestrado	33024014020P7	1	TRABALHO EM ANAIS
EUNICE HELENA SGUIZZARDI ABASCAL	Docente	33024014020P7	1	TRABALHO EM ANAIS
REBECA LONGATTI CESTAVO	Discente - Mestrado	33024014020P7	1	TRABALHO EM ANAIS
SASQUIA HIZURU OBATA	Participante Externo	33024014020P7	2	TRABALHO EM ANAIS
CELIA REGINA MORETTI MEIRELLES	Docente	33024014020P7	3	TRABALHO EM ANAIS
LUCAS DE SOUZA RAMALHAES FEITOSA	Egresso - null	33024014020P7	1	TRABALHO EM ANAIS
CIRLENE MENDES DA SILVA	Discente - Mestrado	33024014020P7	1	TRABALHO EM ANAIS
MARIA ISABEL VILLAC	Docente	33024014020P7	1	TRABALHO EM ANAIS
DANIELLE ALVES LESSIO	Discente - Mestrado	33024014020P7	2	TRABALHO EM ANAIS
SAMUEL BERTRAND MELO NAZARETH	Discente - Mestrado	33024014020P7	1	TRABALHO EM ANAIS
AMANDO CANDEIRA COSTA FILHO	Egresso - null	33024014020P7	2	TRABALHO EM ANAIS
DANIELA CRISTINA VIANNA GETLINGER	Discente - Doutorado	33024014020P7	1	TRABALHO EM ANAIS
JULIO LUIZ VIEIRA	Participante Externo	33024014020P7	2	TRABALHO EM ANAIS
WILMAR MOURA DE SOUZA JUNIOR	Discente - Bacharelado	33024014020P7	1	TRABALHO EM ANAIS
JOSE GERALDO SIMOES JUNIOR	Docente	33024014020P7	2	TRABALHO EM ANAIS
ANA MARIA TAGLIARI FLORIO	Participante Externo	33024014020P7	1	TRABALHO EM ANAIS
WILSON FLORIO	Docente	33024014020P7	2	TRABALHO EM ANAIS
DEBORA ESTEFANY DE MATOS	Participante Externo	33024014020P7	1	TRABALHO EM ANAIS
TAMELA AMANDA MACENE	Participante Externo	33024014020P7	2	TRABALHO EM ANAIS
CEZAR CLEMENTE PIRES DOS SANTOS	Participante Externo	33024014020P7	3	TRABALHO EM ANAIS
JEANE APARECIDA ROMBI DE GODOY ROSIN	Egresso - null	33024014020P7	4	TRABALHO EM ANAIS
THAIS SALES GONCALVES	Discente - Mestrado	33024014020P7	1	TRABALHO EM ANAIS
NATHALIA DA MATA MAZZONETTO PINTO	Discente - Mestrado	33024014020P7	2	TRABALHO EM ANAIS
CARMEM CAMPOS PEREIRA	Discente - Mestrado	33024014020P7	3	TRABALHO EM ANAIS
CANDIDO MALTA CAMPOS NETO	Docente	33024014020P7	1	TRABALHO EM ANAIS
NATHALIA DA MATA MAZZONETTO PINTO	Discente - Mestrado	33024014020P7	1	TRABALHO EM ANAIS
BRUNO DOS SANTOS ANDRADE	Discente - Bacharelado	33024014020P7	2	TRABALHO EM ANAIS
RAQUEL CYMROT	Participante Externo	33024014020P7	3	TRABALHO EM ANAIS
GILDA COLLET BRUNA	Docente	33024014020P7	1	TRABALHO EM ANAIS
SASQUIA HIZURU OBATA	Participante Externo	33024014020P7	2	TRABALHO EM ANAIS
ANA GABRIELA GODINHO LIMA	Docente	33024014020P7	1	TRABALHO EM ANAIS
ALEXANDRE AUGUSTO MARTINS	Discente - Doutorado	33024014020P7	1	TRABALHO EM ANAIS
MARIA AUGUSTA JUSTI PISANI	Docente	33024014020P7	2	TRABALHO EM ANAIS
RAISSA DE ARAUJO DIAS	Egresso - null	33024014020P7	1	TRABALHO EM ANAIS
AFONSO CELSO VANONI DE CASTRO	Discente - Doutorado	33024014020P7	1	TRABALHO EM ANAIS
ANGELICA APARECIDA TANUS BENATTI ALVIM	Docente	33024014020P7	2	TRABALHO EM ANAIS
RENAN CID VARELA LEITE	Participante Externo	33024014020P7	1	TRABALHO EM ANAIS
SAMUEL BERTRAND MELO NAZARETH	Discente - Mestrado	33024014020P7	2	TRABALHO EM ANAIS
ANGELICA APARECIDA TANUS BENATTI ALVIM	Docente	33024014020P7	1	TRABALHO EM ANAIS
AFONSO CELSO VANONI DE CASTRO	Discente - Doutorado	33024014020P7	2	TRABALHO EM ANAIS
JAQUELINE DE ARAUJO RODOLFO	Discente - Mestrado	33024014020P7	3	TRABALHO EM ANAIS
WANESSA SPIESS	Discente - Mestrado	33024014020P7	1	TRABALHO EM ANAIS
EUNICE HELENA SGUIZZARDI ABASCAL	Docente	33024014020P7	2	TRABALHO EM ANAIS
RAFAEL TAKAGUI SANDRINI	Discente - Mestrado	33024014020P7	1	TRABALHO EM ANAIS
ANGELICA APARECIDA TANUS BENATTI ALVIM	Docente	33024014020P7	2	TRABALHO EM ANAIS
ISADORA MONTEIRO MACHADO	Discente - Bacharelado	33024014020P7	1	TRABALHO EM ANAIS
RUTH VERDE ZEIN	Docente	33024014020P7	2	TRABALHO EM ANAIS
PAMELLA KAHN	Discente - Mestrado	33024014020P7	1	TRABALHO EM ANAIS
CINTIA ELISA DE CASTRO MARINO	Egresso - null	33024014020P7	1	TRABALHO EM ANAIS
JULIO CEZAR PARREIRA	Participante Externo	33024014020P7	2	TRABALHO EM ANAIS
ANA GABRIELA GODINHO LIMA	Docente	33024014020P7	1	TRABALHO EM ANAIS
DEBORA SANCHES	Egresso - null	33024014020P7	2	TRABALHO EM ANAIS
RODRIGO MINDLIN LOEB	Egresso - null	33024014020P7	3	TRABALHO EM ANAIS
ANA MARIA TAGLIARI FLORIO	Participante Externo	33024014020P7	1	TRABALHO EM ANAIS
WILSON FLORIO	Docente	33024014020P7	2	TRABALHO EM ANAIS
ANA MARIA TAGLIARI FLORIO	Participante Externo	33024014020P7	1	TRABALHO EM ANAIS
WILSON FLORIO	Docente	33024014020P7	2	TRABALHO EM ANAIS
MARIANA DE SOUZA ROLIM	Egresso - null	33024014020P7	1	TRABALHO EM ANAIS
MATHEUS FRANCO DA ROSA LOPES	Egresso - null	33024014020P7	2	TRABALHO EM ANAIS
MAURICIO JOSE SILVA MATIAS	Discente - Mestrado	33024014020P7	1	TRABALHO EM ANAIS
RODRIGO DE SOUZA NAZARETH GIORGI	Discente - Mestrado	33024014020P7	1	TRABALHO EM ANAIS
CELIA REGINA MORETTI MEIRELLES	Docente	33024014020P7	2	TRABALHO EM ANAIS
ANDRE ARAUJO ALMEIDA	Egresso - null	33024014020P7	1	TRABALHO EM ANAIS
RAFAEL CARVALHO FERNANDES PEREIRA	Participante Externo	33024014020P7	2	TRABALHO EM ANAIS
MARIA ISABEL VILLAC	Docente	33024014020P7	1	TRABALHO EM ANAIS
VOLIA REGINA COSTA KATO	Participante Externo	33024014020P7	2	TRABALHO EM ANAIS
LIZETE MARIA RUBANO	Participante Externo	33024014020P7	3	TRABALHO EM ANAIS
FLAVIA RIBEIRO BOTECHIA	Egresso - null	33024014020P7	1	TRABALHO EM ANAIS
SANDRA MEDINA BENINI	Egresso - null	33024014020P7	1	TRABALHO EM ANAIS
JEANE APARECIDA ROMBI DE GODOY ROSIN	Egresso - null	33024014020P7	2	TRABALHO EM ANAIS
DANIELLA ALMEIDA BARROSO	Discente - Doutorado	33024014020P7	1	TRABALHO EM ANAIS
BIANCA JO SILVA	Discente - Doutorado	33024014020P7	1	TRABALHO EM ANAIS
RUTH VERDE ZEIN	Docente	33024014020P7	2	TRABALHO EM ANAIS
MURILO DA COSTA CARVALHAES	Discente - Doutorado	33024014020P7	1	TRABALHO EM ANAIS
ANA MARIA TAGLIARI FLORIO	Participante Externo	33024014020P7	1	TRABALHO EM ANAIS
WILSON FLORIO	Docente	33024014020P7	2	TRABALHO EM ANAIS
CHARLES DE CASTRO VINCENT	Docente	33024014020P7	1	TRABALHO EM ANAIS
LUIZ ALBERTO FRESL BACKHEUSER	Participante Externo	33024014020P7	2	TRABALHO EM ANAIS
EDUARDO LUISI PAIXAO SILVA CAMPOLONGO	Discente - Mestrado	33024014020P7	3	TRABALHO EM ANAIS
AMANDO CANDEIRA COSTA FILHO	Egresso - null	33024014020P7	1	TRABALHO EM ANAIS
MANUELLA MARIANNA CARVALHO RODRIGUES DE ANDRADE	Egresso - null	33024014020P7	1	TRABALHO EM ANAIS
GABRIELA VASCONCELOS CAVALCANTE PESSOA	Participante Externo	33024014020P7	2	TRABALHO EM ANAIS
HERALDO FERREIRA BORGES	Egresso - null	33024014020P7	1	TRABALHO EM ANAIS
ROBERTA BETANIA FERREIRA SQUAIELLA	Discente - Doutorado	33024014020P7	1	TRABALHO EM ANAIS
ROBERTO RIGHI	Docente	33024014020P7	2	TRABALHO EM ANAIS
IVAN AUGUSTO ALVES PEREIRA	Participante Externo	33024014020P7	1	TRABALHO EM ANAIS
DEBORA SANCHES	Egresso - null	33024014020P7	2	TRABALHO EM ANAIS
LUIZA NAOMI IWAKAMI	Participante Externo	33024014020P7	3	TRABALHO EM ANAIS
MARIANA NUNES TAGUTI	Discente - Bacharelado	33024014020P7	1	TRABALHO EM ANAIS
LUIZ GUILHERME RIVERA DE CASTRO	Docente	33024014020P7	2	TRABALHO EM ANAIS
DEBORA SANCHES	Egresso - null	33024014020P7	3	TRABALHO EM ANAIS
CAROLINE APARECIDA ZOREK	Sem Categoria	33024014020P7	1	TRABALHO EM ANAIS
MARIA AUGUSTA JUSTI PISANI	Docente	33024014020P7	2	TRABALHO EM ANAIS
JULIO BARRETTO GADELHA	Discente - Doutorado	33024014020P7	1	TRABALHO EM ANAIS
TOMAZ AMARAL LOTUFO	Participante Externo	33024014020P7	2	TRABALHO EM ANAIS
CECILIA PISETTA	Egresso - null	33024014020P7	1	TRABALHO EM ANAIS
VALTER LUIS CALDANA JUNIOR	Docente	33024014020P7	2	TRABALHO EM ANAIS
TATIANA TUCUNDUVA PHILIPPI CORTESE	Participante Externo	33024014020P7	1	TRABALHO EM ANAIS
MARIA LAURA FOGACA ZEI	Participante Externo	33024014020P7	2	TRABALHO EM ANAIS
CINTIA ELISA DE CASTRO MARINO	Egresso - null	33024014020P7	3	TRABALHO EM ANAIS
GASTAO SANTOS SALES	Discente - Doutorado	33024014020P7	1	TRABALHO EM ANAIS
ADILSON COSTA MACEDO	Participante Externo	33024014020P7	2	TRABALHO EM ANAIS
RICARDO DE SOUSA MORETTI	Participante Externo	33024014020P7	1	TRABALHO EM ANAIS
ELEUSINA LAVOR HOLANDA DE FREITAS	Participante Externo	33024014020P7	2	TRABALHO EM ANAIS
EMANUEL RAMOS CAVALCANTI	Egresso - null	33024014020P7	3	TRABALHO EM ANAIS
EDUARDO SAMPAIO NARDELLI	Participante Externo	33024014020P7	1	TRABALHO EM ANAIS
CHARLES DE CASTRO VINCENT	Docente	33024014020P7	2	TRABALHO EM ANAIS
JAIR ANTONIO DE OLIVEIRA JUNIOR	Participante Externo	33024014020P7	3	TRABALHO EM ANAIS
WAGNER DE SOUZA REZENDE	Discente - Doutorado	33024014020P7	1	TRABALHO EM ANAIS
ANGELICA APARECIDA TANUS BENATTI ALVIM	Docente	33024014020P7	2	TRABALHO EM ANAIS
THATY TAMARA BALDINI GALVAO	Discente - Mestrado	33024014020P7	1	TRABALHO EM ANAIS
WANESSA SPIESS	Discente - Mestrado	33024014020P7	2	TRABALHO EM ANAIS
Gonçalo Castro Henriques	Participante Externo	33024014020P7	1	TRABALHO EM ANAIS
JOSE ERNESTO BUENO WILLS	Discente - Doutorado	33024014020P7	2	TRABALHO EM ANAIS
CELIA REGINA MORETTI MEIRELLES	Docente	33024014020P7	1	TRABALHO EM ANAIS
LOHAN OGLOUYAN BRANDÃO	Sem Categoria	33024014020P7	2	TRABALHO EM ANAIS
SILVIO STEFANINI SANT ANNA	Participante Externo	33024014020P7	3	TRABALHO EM ANAIS
ANDRE REIS BALSINI	Egresso - null	33024014020P7	1	TRABALHO EM ANAIS
INDALECIA SERGIA ALMEIDA BRANDAO ESCUDERO	Participante Externo	33024014020P7	1	TRABALHO EM ANAIS
CINTIA ELISA DE CASTRO MARINO	Egresso - null	33024014020P7	2	TRABALHO EM ANAIS
GABRIEL BAHIA GONCALVES DE SOUZA	Discente - Mestrado	33024014020P7	1	TRABALHO EM ANAIS
RAFAEL ANTONIO CUNHA PERRONE	Docente	33024014020P7	2	TRABALHO EM ANAIS
ANA CAROLINA SEVZATIAN TERZIAN	Discente - Bacharelado	33024014020P7	1	TRABALHO EM ANAIS
CELIA REGINA MORETTI MEIRELLES	Docente	33024014020P7	2	TRABALHO EM ANAIS
MARIO BISELLI	Egresso - null	33024014020P7	1	TRABALHO EM ANAIS
ANA CAROLINA FERREIRA MENDES	Egresso - null	33024014020P7	2	TRABALHO EM ANAIS
IGOR GUATELLI	Docente	33024014020P7	1	TRABALHO EM ANAIS
ELISABETE BARBOSA CASTANHEIRA	Discente - Doutorado	33024014020P7	1	TRABALHO EM ANAIS
HANIEL SAULO MATOS ARAUJO ISRAEL	Discente - Mestrado	33024014020P7	1	TRABALHO EM ANAIS
ISABELA CORREIA GIANNELLA	Discente - Mestrado	33024014020P7	2	TRABALHO EM ANAIS
VALTER LUIS CALDANA JUNIOR	Docente	33024014020P7	3	TRABALHO EM ANAIS
CHRISTIAN MICHAEL SEEGERER	Egresso - null	33024014020P7	1	TRABALHO EM ANAIS
RUTH VERDE ZEIN	Docente	33024014020P7	2	TRABALHO EM ANAIS
RITA MIRELE PATRON CHAVES	Discente - Doutorado	33024014020P7	1	TRABALHO EM ANAIS
JOSE GERALDO SIMOES JUNIOR	Docente	33024014020P7	2	TRABALHO EM ANAIS
SAMUEL BERTRAND MELO NAZARETH	Discente - Mestrado	33024014020P7	1	TRABALHO EM ANAIS
MARIA AUGUSTA JUSTI PISANI	Docente	33024014020P7	2	TRABALHO EM ANAIS
ISABELLA SILVA DE SERRO AZUL	Discente - Doutorado	33024014020P7	3	TRABALHO EM ANAIS
DENISE ANTONUCCI	Docente	33024014020P7	1	TRABALHO EM ANAIS
PAULO EMILIO BUARQUE FERREIRA	Participante Externo	33024014020P7	2	TRABALHO EM ANAIS
VIVIANE MANZIONE RUBIO	Participante Externo	33024014020P7	3	TRABALHO EM ANAIS
PAULO RICARDO GIAQUINTO	Participante Externo	33024014020P7	4	TRABALHO EM ANAIS
CELIA REGINA MIRANDA MELO	Discente - Doutorado	33024014020P7	1	TRABALHO EM ANAIS
ADRIANA LEITE SERRA	Discente - Mestrado	33024014020P7	1	TRABALHO EM ANAIS
SANDRA MEDINA BENINI	Egresso - null	33024014020P7	1	TRABALHO EM ANAIS
JEANE APARECIDA ROMBI DE GODOY ROSIN	Egresso - null	33024014020P7	2	TRABALHO EM ANAIS
JULIO BARRETTO GADELHA	Discente - Doutorado	33024014020P7	1	TRABALHO EM ANAIS
ANDRESA LEDO MARQUES	Discente - Mestrado	33024014020P7	1	TRABALHO EM ANAIS
ANGELICA APARECIDA TANUS BENATTI ALVIM	Docente	33024014020P7	2	TRABALHO EM ANAIS
ANA CECILIA SERPA BRAGA VASCONCELOS	Egresso - null	33024014020P7	1	TRABALHO EM ANAIS
LIVIA REBELLATO	Discente - Mestrado	33024014020P7	1	TRABALHO EM ANAIS
RUTH VERDE ZEIN	Docente	33024014020P7	2	TRABALHO EM ANAIS
RITA MIRELE PATRON CHAVES	Discente - Doutorado	33024014020P7	1	TRABALHO EM ANAIS
JOSE GERALDO SIMOES JUNIOR	Docente	33024014020P7	2	TRABALHO EM ANAIS
GIOVANNA MASCHIO SBEGHEM	Sem Categoria	33024014020P7	1	TRABALHO EM ANAIS
MARIA AUGUSTA JUSTI PISANI	Docente	33024014020P7	2	TRABALHO EM ANAIS
YARA CRISTINA LABRONICI BAIARDI	Egresso - null	33024014020P7	1	TRABALHO EM ANAIS
LUIZ FERNANDO HAGEMANN	Participante Externo	33024014020P7	2	TRABALHO EM ANAIS
FLAVIA RIBEIRO BOTECHIA	Egresso - null	33024014020P7	1	TRABALHO EM ANAIS
ANNA CLAUDIA DIAS PEYNEAU	Participante Externo	33024014020P7	2	TRABALHO EM ANAIS
ANNA KARINE DE QUEIROZ COSTA BELLINI	Participante Externo	33024014020P7	3	TRABALHO EM ANAIS
BIANCA JO SILVA	Discente - Doutorado	33024014020P7	1	TRABALHO EM ANAIS
RUTH VERDE ZEIN	Docente	33024014020P7	2	TRABALHO EM ANAIS
FERNANDA FIGUEIREDO D AGOSTINI	Discente - Doutorado	33024014020P7	1	TRABALHO EM ANAIS
EUNICE HELENA SGUIZZARDI ABASCAL	Docente	33024014020P7	2	TRABALHO EM ANAIS
CRISTINA KANYA CASELLI CAVALCANTI	Pós-Doc	33024014020P7	1	TRABALHO EM ANAIS
ANGELICA APARECIDA TANUS BENATTI ALVIM	Docente	33024014020P7	2	TRABALHO EM ANAIS
KARINA DOMINICI ALVES	Discente - Mestrado	33024014020P7	3	TRABALHO EM ANAIS
FLAVIA RIBEIRO BOTECHIA	Egresso - null	33024014020P7	1	TRABALHO EM ANAIS
HERALDO FERREIRA BORGES	Egresso - null	33024014020P7	2	TRABALHO EM ANAIS
ANDRACI MARIA ATIQUE	Discente - Doutorado	33024014020P7	1	TRABALHO EM ANAIS
ANA GABRIELA GODINHO LIMA	Docente	33024014020P7	2	TRABALHO EM ANAIS
RAFAELLA WINARSKI VOLPE	Discente - Bacharelado	33024014020P7	1	TRABALHO EM ANAIS
JOSE GERALDO SIMOES JUNIOR	Docente	33024014020P7	2	TRABALHO EM ANAIS
MURILO DA COSTA CARVALHAES	Discente - Doutorado	33024014020P7	1	TRABALHO EM ANAIS
FLAVIA SAMPAIO DE ALMEIDA GUEDES	Discente - Mestrado	33024014020P7	1	TRABALHO EM ANAIS
HUGO ROSSINI COSTA LONGA	Discente - Mestrado	33024014020P7	2	TRABALHO EM ANAIS
ADRIANA LEITE SERRA	Discente - Mestrado	33024014020P7	3	TRABALHO EM ANAIS
MARCIA GADELHA CAVALCANTE	Egresso - null	33024014020P7	1	TRABALHO EM ANAIS
MARIANA ALVES DA SILVA DO NASCIMENTO	Discente - Doutorado	33024014020P7	1	TRABALHO EM ANAIS
MARIA LUISA TRINDADE BESTETTI	Participante Externo	33024014020P7	2	TRABALHO EM ANAIS
SAMUEL BERTRAND MELO NAZARETH	Discente - Mestrado	33024014020P7	1	TRABALHO EM ANAIS
AMANDO CANDEIRA COSTA FILHO	Egresso - null	33024014020P7	2	TRABALHO EM ANAIS
SAMUEL BERTRAND MELO NAZARETH	Discente - Mestrado	33024014020P7	1	TRABALHO EM ANAIS
AMANDO CANDEIRA COSTA FILHO	Egresso - null	33024014020P7	2	TRABALHO EM ANAIS
MORGANA MARIA PITTA DUARTE CAVALCANTE	Egresso - null	33024014020P7	1	TRABALHO EM ANAIS
LUCIANO ABBAMONTE DA SILVA	Discente - Doutorado	33024014020P7	1	TRABALHO EM ANAIS
THIAGO VIDAL PELAKAUSKAS	Egresso - null	33024014020P7	2	TRABALHO EM ANAIS
ANGELICA APARECIDA TANUS BENATTI ALVIM	Docente	33024014020P7	3	TRABALHO EM ANAIS
ISABELLA GADOTTI NARCISO	Discente - Mestrado	33024014020P7	1	TRABALHO EM ANAIS
EUNICE HELENA SGUIZZARDI ABASCAL	Docente	33024014020P7	2	TRABALHO EM ANAIS
FLAVIA RIBEIRO BOTECHIA	Egresso - null	33024014020P7	1	TRABALHO EM ANAIS
RAFAELLA DA SILVA RIBEIRO	Discente - Bacharelado	33024014020P7	1	TRABALHO EM ANAIS
LUIZ GUILHERME RIVERA DE CASTRO	Docente	33024014020P7	2	TRABALHO EM ANAIS
ANDRE SOARES HAIDAR	Discente - Mestrado	33024014020P7	1	TRABALHO EM ANAIS
MARIA AUGUSTA JUSTI PISANI	Docente	33024014020P7	1	TRABALHO EM ANAIS
LUCIANA MONZILLO DE OLIVEIRA	Participante Externo	33024014020P7	2	TRABALHO EM ANAIS
ERIKA CICONELLI DE FIGUEIREDO RISSO	Egresso - null	33024014020P7	3	TRABALHO EM ANAIS
SILVIA RAQUEL CHIARELLI	Egresso - null	33024014020P7	1	TRABALHO EM ANAIS
DEBORA SANCHES	Egresso - null	33024014020P7	1	TRABALHO EM ANAIS
JEROEN STEVENS	Egresso - null	33024014020P7	2	TRABALHO EM ANAIS
MARCELE LEMOS PIOTTO	Participante Externo	33024014020P7	3	TRABALHO EM ANAIS
ANDRE REIS BALSINI	Discente - Doutorado	33024014020P7	1	TRABALHO EM ANAIS
PRISCILA FERNANDES BALSINI	Participante Externo	33024014020P7	2	TRABALHO EM ANAIS
